sno,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
12,http://flipkart.com/flying-machine-printed-men-round-neck-green-t-shirt/p/itmf78chrdgjbyyp?pid=TSHF78CGZUGAXNK2&lid=LSTTSHF78CGZUGAXNK2XDYJBM&marketplace=FLIPKART&srno=b_1_14&otracker=browse&fm=organic&iid=en_%2BOBW45rOHDGM%2B4Ce40UJYlvOJMXmOcOMELAufBnn7cCJzxjgQl0sGop8F49Ak6BNTTTupnmYxTc%2BltF3zz2gWA%3D%3D&ssid=q34d5cw9vk0000001594558667706,12,Printed Men Round Neck Green T-Shirt,4,514,32,colour faded after first wash flipkart try to sell original products not bad but okk nyc product,-0.2241,0.000715853
13,http://flipkart.com/metronaut-printed-men-round-neck-white-black-t-shirt/p/itmfd8fyca7reqyy?pid=TSHFD8FY6STZECUX&lid=LSTTSHFD8FY6STZECUXUI3LPZ&marketplace=FLIPKART&srno=b_1_15&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFD8FY6STZECUX.SEARCH&ssid=q34d5cw9vk0000001594558667706,13,"Printed Men Round Neck White, Black T-Shirt",4.1,902,121,good product for priceexcellent 👍 very poor quality good qualitygo for it,0.4041,0.001460407
14,http://flipkart.com/fastcolors-solid-men-round-neck-blue-grey-t-shirt/p/itmbfb01b2a70a4b?pid=TSHFANHZ9FF8TFGF&lid=LSTTSHFANHZ9FF8TFGF9ESHXF&marketplace=FLIPKART&srno=b_1_16&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFANHZ9FF8TFGF.SEARCH&ssid=q34d5cw9vk0000001594558667706,14,"Solid Men Round Neck Blue, Grey T-Shirt",3.9,34121,4300,first price show very high then give discounts this is not good plz always show actual price then give discount the actual price of this product is 3 or 4 hundreds only but you show in thousand and then give discount what is this gud product  supper good product in this rate,0.958,0.059148072
15,http://flipkart.com/wrath-color-block-men-round-neck-green-black-t-shirt/p/itmfgsbjegxfu95q?pid=TSHFGS22F4Z8HMVV&lid=LSTTSHFGS22F4Z8HMVV5TBMDQ&marketplace=FLIPKART&srno=b_1_17&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFGS22F4Z8HMVV.SEARCH&ssid=q34d5cw9vk0000001594558667706,15,"Color Block Men Round Neck Green, Black T-Shirt",4.1,10923,1330,nice shirt it looks nice nice color and perfact size,1.2645,0.020731838
16,http://flipkart.com/london-hills-solid-men-round-neck-green-black-t-shirt/p/itmd91cb2bae7839?pid=TSHFKA9HBJZFSCG5&lid=LSTTSHFKA9HBJZFSCG5FNCBHS&marketplace=FLIPKART&srno=b_1_18&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFKA9HBJZFSCG5.SEARCH&ssid=q34d5cw9vk0000001594558667706,16,"Solid Men Round Neck Green, Black T-Shirt  (Pack of 2)",4.1,6091,866,very good product i love you flipcarkt awsm awesome,1.7022,0.013060155
17,http://flipkart.com/try-striped-men-polo-neck-multicolor-t-shirt/p/itmd6e7a7e3c5393?pid=TSHFJ6MGFSAHK3SZ&lid=LSTTSHFJ6MGFSAHK3SZ3VJNQ6&marketplace=FLIPKART&srno=b_1_19&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFJ6MGFSAHK3SZ.SEARCH&ssid=q34d5cw9vk0000001594558667706,17,Striped Men Polo Neck Multicolor T-Shirt,4,505,48,tshirt is soft and good but green color going after wash super colour problem,0.6379,0.000808628
18,http://flipkart.com/maniac-solid-men-round-neck-black-grey-t-shirt/p/itm4ad3d27297c62?pid=TSHFSTFYYMR5ZZTZ&lid=LSTTSHFSTFYYMR5ZZTZCFGSGP&marketplace=FLIPKART&srno=b_1_20&otracker=browse&fm=organic&iid=en_%2BOBW45rOHDGM%2B4Ce40UJYlvOJMXmOcOMELAufBnn7cBJ3lkmswjVAUlfJC0qa5lG48FS2HniI8vjcimKPDTW0g%3D%3D&ssid=q34d5cw9vk0000001594558667706,18,"Solid Men Round Neck Black, Grey T-Shirt  (Pack of 2)",4,16003,1852,nice tshirts wow asm product,1.0074,0.028128236
19,http://flipkart.com/tripr-solid-men-hooded-neck-black-t-shirt/p/itm4b07c0710ef48?pid=TSHFYWSMHXBTKZ6E&lid=LSTTSHFYWSMHXBTKZ6EDX09DW&marketplace=FLIPKART&srno=b_1_21&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFYWSMHXBTKZ6E.SEARCH&ssid=q34d5cw9vk0000001594558667706,19,Solid Men Hooded Neck Black T-Shirt,4,31594,4067,good looking nice nice t shirt good look i love it super,2.9601,0.078893525
20,http://flipkart.com/try-color-block-men-v-neck-maroon-t-shirt/p/itmf922zddbnaswt?pid=TSHF9FZZGGZMTQAC&lid=LSTTSHF9FZZGGZMTQACSQXCDT&marketplace=FLIPKART&srno=b_1_22&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHF9FZZGGZMTQAC.SEARCH&ssid=q34d5cw9vk0000001594558667706,20,Color Block Men V-neck Maroon T-Shirt,4,8529,1010,nice good quality nice,1.2834,0.015835350
21,http://flipkart.com/fastcolors-striped-men-round-neck-white-blue-t-shirt/p/itmb29a4b7ebf167?pid=TSHFDNCN5VTZCQZU&lid=LSTTSHFDNCN5VTZCQZUJIBDJR&marketplace=FLIPKART&srno=b_1_23&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFDNCN5VTZCQZU.SEARCH&ssid=q34d5cw9vk0000001594558667706,21,"Striped Men Round Neck White, Blue T-Shirt",4,26091,3323,nice one👌 perfect nice t shirt,1.4149,0.050500782
22,http://flipkart.com/flying-machine-printed-men-round-neck-black-pink-t-shirt/p/itmfbqtegh4qf8sm?pid=TSHFBQSEHFVEX2KV&lid=LSTTSHFBQSEHFVEX2KVQBGVC0&marketplace=FLIPKART&srno=b_1_24&otracker=browse&fm=organic&iid=en_%2BOBW45rOHDGM%2B4Ce40UJYlvOJMXmOcOMELAufBnn7cDTkasjCewNfDnf%2BNjuKwgIbfqN4o9dd08dwzC7Q3KY3Q%3D%3D&ssid=q34d5cw9vk0000001594558667706,22,"Printed Men Round Neck Black, Pink T-Shirt",4.1,14,0,,0,0.000020500
23,http://flipkart.com/nb-nicky-boy-printed-men-round-neck-reversible-white-t-shirt/p/itmff2seysjunpz2?pid=TSHFF2PKQVUVYTEX&lid=LSTTSHFF2PKQVUVYTEXZFBY8V&marketplace=FLIPKART&srno=b_1_25&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFF2PKQVUVYTEX.SEARCH&ssid=q34d5cw9vk0000001594558667706,23,Printed Men Round Neck Reversible White T-Shirt,4,18247,2528,i love it 😘😘 good nice product,1.4988,0.036718375
24,http://flipkart.com/tripr-printed-men-hooded-neck-red-black-t-shirt/p/itmccac1b4da1548?pid=TSHFSH7Q4BYRBXQU&lid=LSTTSHFSH7Q4BYRBXQU2DNFPJ&marketplace=FLIPKART&spotlightTagId=TrendingId_clo%2Fash%2Fank%2Fedy&srno=b_1_26&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFSH7Q4BYRBXQU.SEARCH&ssid=q34d5cw9vk0000001594558667706,24,"Printed Men Hooded Neck Red, Black T-Shirt  (Pack of 2)",3.9,11310,1472,good asome  nice product its very nice product,1.2834,0.021069953
25,http://flipkart.com/allen-solly-color-block-men-polo-neck-dark-blue-t-shirt/p/itm98b61668cc13c?pid=TSHFKN2WHYHHFZ2J&lid=LSTTSHFKN2WHYHHFZ2JBMRQJU&marketplace=FLIPKART&srno=b_1_27&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFKN2WHYHHFZ2J.SEARCH&ssid=q34d5cw9vk0000001594558667706,25,Color Block Men Polo Neck Dark Blue T-Shirt,4.5,101,10,good materialnice fabric and good fitting nice amazing product,1.8882,0.000215472
26,http://flipkart.com/tripr-printed-men-hooded-neck-white-black-t-shirt/p/itm559153a71d428?pid=TSHFSH7PFHM3TWGS&lid=LSTTSHFSH7PFHM3TWGSCAHZM1&marketplace=FLIPKART&srno=b_1_28&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFSH7PFHM3TWGS.SEARCH&ssid=q34d5cw9vk0000001594558667706,26,"Printed Men Hooded Neck White, Black T-Shirt  (Pack of 2)",3.9,11310,1472,good asome  nice product its very nice product,1.2834,0.021069953
27,http://flipkart.com/rockhard-color-block-men-round-neck-orange-t-shirt/p/itm807531d0e22c7?pid=TSHFS5XHZG4G7H2B&lid=LSTTSHFS5XHZG4G7H2BSDBKHJ&marketplace=FLIPKART&srno=b_1_29&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFS5XHZG4G7H2B.SEARCH&ssid=q34d5cw9vk0000001594558667706,27,Color Block Men Round Neck Orange T-Shirt,4.1,638,86,outstanding tshirt and quality is also bst fabric quality is pretty good i am happy with my purchase owsome product,2.1186,0.001445695
28,http://flipkart.com/flying-machine-printed-men-round-neck-white-blue-t-shirt/p/itme9942b50da638?pid=TSHFMHZFDTVTFBJY&lid=LSTTSHFMHZFDTVTFBJYK7RMKN&marketplace=FLIPKART&srno=b_1_30&otracker=browse&fm=organic&iid=en_%2BOBW45rOHDGM%2B4Ce40UJYlvOJMXmOcOMELAufBnn7cCpPnGyvfFtRYDzzZgxgOhKsyTqkpWC0VoAvDXF1Mg7Fw%3D%3D&ssid=q34d5cw9vk0000001594558667706,28,"Printed Men Round Neck White, Blue T-Shirt",4.3,29,0,,0,0.000044600
29,http://flipkart.com/try-color-block-men-polo-neck-maroon-blue-t-shirt/p/itm8c26104c6156a?pid=TSHFFWKAPUSBUGPB&lid=LSTTSHFFWKAPUSBUGPBEE7CAQ&marketplace=FLIPKART&srno=b_1_31&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFFWKAPUSBUGPB.SEARCH&ssid=q34d5cw9vk0000001594558667706,29,"Color Block Men Polo Neck Maroon, Blue T-Shirt",3.8,51508,7410,nyc product  gud quality very nice dress loved it,1.0209,0.091208807
30,http://flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itmf10574f89e8f6?pid=TSHFSBS5HW2QXCFK&lid=LSTTSHFSBS5HW2QXCFKAWZRFX&marketplace=FLIPKART&srno=b_1_32&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFSBS5HW2QXCFK.SEARCH&ssid=q34d5cw9vk0000001594558667706,30,Printed Men Round Neck Multicolor T-Shirt  (Pack of 3),4,583,102,very good 👌 and fit nice quality good,2.3932,0.001517204
31,http://flipkart.com/u-s-polo-assn-solid-men-neck-white-t-shirt/p/itmf8fk46hnfhdht?pid=TSHF8FJREQXZYFYY&lid=LSTTSHF8FJREQXZYFYY3NN5PV&marketplace=FLIPKART&srno=b_1_33&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHF8FJREQXZYFYY.SEARCH&ssid=q34d5cw9vk0000001594558667706,31,Solid Men Polo Neck White T-Shirt,4.2,34773,3322,looking cool this product awesome 👌 nice and comfortable,2.6049,0.076469201
32,http://flipkart.com/flying-machine-striped-men-polo-neck-dark-blue-red-t-shirt/p/itmf7vn2zg3hm55h?pid=TSHF7VN2JFCFC4WA&lid=LSTTSHF7VN2JFCFC4WAYRWKFQ&marketplace=FLIPKART&srno=b_1_34&otracker=browse&fm=organic&iid=en_%2BOBW45rOHDGM%2B4Ce40UJYlvOJMXmOcOMELAufBnn7cD2bf%2F7I4YcJUUfbfVs8MzQA4Wx3T0AZXNlci%2FBXLqAgA%3D%3D&ssid=q34d5cw9vk0000001594558667706,32,"Striped Men Polo Neck Dark Blue, Red T-Shirt",4.1,93,7,super tshirt looking awesome bad product,0.682,0.000149827
33,http://flipkart.com/uzee-solid-men-round-crew-black-t-shirt/p/itmf3ymbgzhuvkfh?pid=TSHEVBQVDGPCATCU&lid=LSTTSHEVBQVDGPCATCULZGZ1H&marketplace=FLIPKART&srno=b_1_35&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHEVBQVDGPCATCU.SEARCH&ssid=q34d5cw9vk0000001594558667706,33,Solid Men Round or Crew Black T-Shirt,3.9,21192,2622,shirt thank you flipkart nyc tshrtfully satisfied with quality,0.7827,0.035320446
34,http://flipkart.com/fastcolors-solid-men-mandarin-collar-blue-t-shirt/p/itm293fda5a701c2?pid=TSHFSRVNUHHZZ3RB&lid=LSTTSHFSRVNUHHZZ3RBPWSSQD&marketplace=FLIPKART&spotlightTagId=TrendingId_clo%2Fash%2Fank%2Fedy&srno=b_1_36&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFSRVNUHHZZ3RB.SEARCH&ssid=q34d5cw9vk0000001594558667706,34,Solid Men Mandarin Collar Blue T-Shirt  (Pack of 2),4,4785,586,nice product gifted to my friend on his birthday and he loved it nice,1.9363,0.010023272
35,http://flipkart.com/u-s-polo-assn-solid-men-neck-purple-t-shirt/p/itmf8fk79dpqsgst?pid=TSHF8FJRKRZMZNNR&lid=LSTTSHF8FJRKRZMZNNRNZSSUV&marketplace=FLIPKART&srno=b_1_37&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHF8FJRKRZMZNNR.SEARCH&ssid=q34d5cw9vk0000001594558667706,35,Solid Men Polo Neck Purple T-Shirt,4.2,34773,3322,looking cool this product awesome 👌 nice and comfortable,2.6049,0.076469201
36,http://flipkart.com/tripr-typography-men-hooded-neck-multicolor-t-shirt/p/itm38e70f657caa1?pid=TSHFZHSCSYM377ZK&lid=LSTTSHFZHSCSYM377ZKRXFWGN&marketplace=FLIPKART&srno=b_1_38&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFZHSCSYM377ZK.SEARCH&ssid=q34d5cw9vk0000001594558667706,36,Typography Men Hooded Neck Multicolor T-Shirt,4.1,2455,324,very nice product fantastic 😘 amazing 😍 mind blowing 🙄 very nice tshirt,2.8666,0.006199569
37,http://flipkart.com/wrangler-20x-printed-men-round-neck-blue-t-shirt/p/itm3f15264be2998?pid=TSHFJ5JKBYVHTT2V&lid=LSTTSHFJ5JKBYVHTT2VFLOZQI&marketplace=FLIPKART&srno=b_1_39&otracker=browse&fm=organic&iid=d0920f43-cca6-4dc5-863f-41ead707b589.TSHFJ5JKBYVHTT2V.SEARCH&ssid=q34d5cw9vk0000001594558667706,37,Printed Men Round Neck Blue T-Shirt,4.1,47,2,quite okay5050 but please improve delivery time if possible i mean as early as possible awesome good and feelings so happy,2.3958,0.000082400
38,http://flipkart.com/flying-machine-printed-men-round-neck-red-t-shirt/p/itmca5b1b674c095?pid=TSHFMHZFKAVYTVGH&lid=LSTTSHFMHZFKAVYTVGHDWUMW3&marketplace=FLIPKART&srno=b_1_40&otracker=browse&fm=organic&iid=en_%2BOBW45rOHDGM%2B4Ce40UJYlvOJMXmOcOMELAufBnn7cDCslX8ucvvi%2F8QADTnEXTHPQUUinNWys41nZDbYXYzmw%3D%3D&ssid=q34d5cw9vk0000001594558667706,38,Printed Men Round Neck Red T-Shirt,4.4,16,2,best best,1.2738,0.000032300
39,http://flipkart.com/smartees-typography-men-round-neck-maroon-black-t-shirt/p/itm87a1dced2379f?pid=TSHFPHQBQPU9VBJD&lid=LSTTSHFPHQBQPU9VBJDF1BEYG&marketplace=FLIPKART&srno=b_2_41&otracker=browse&fm=organic&iid=e0e43fd6-d5ac-40c2-821e-a759f27c429e.TSHFPHQBQPU9VBJD.SEARCH&ssid=hrtccklx000000001594558668845,39,"Typography Men Round Neck Maroon, Black T-Shirt",3.8,372,52,nice t shirts super amazing quality is also good but fabric is warm design are awesome just like it ❤,3.2596,0.000979882
40,http://flipkart.com/lewel-color-block-men-hooded-neck-white-blue-yellow-t-shirt/p/itmdeb5477c07276?pid=TSHFGXA992XGBHYR&lid=LSTTSHFGXA992XGBHYRD9FMSU&marketplace=FLIPKART&srno=b_2_42&otracker=browse&fm=organic&iid=e0e43fd6-d5ac-40c2-821e-a759f27c429e.TSHFGXA992XGBHYR.SEARCH&ssid=hrtccklx000000001594558668845,40,"Color Block Men Hooded Neck White, Blue, Yellow T-Shirt",4,71926,9760,nyc excellent ❤️it looks amazing,1.1578,0.134572530
41,http://flipkart.com/try-color-block-men-round-crew-white-blue-t-shirt/p/itmf8u8tcgvxtesv?pid=TSHF8TZE44SVHWTF&lid=LSTTSHF8TZE44SVHWTFK76POD&marketplace=FLIPKART&srno=b_2_43&otracker=browse&fm=organic&iid=e0e43fd6-d5ac-40c2-821e-a759f27c429e.TSHF8TZE44SVHWTF.SEARCH&ssid=hrtccklx000000001594558668845,41,"Color Block Men Round or Crew White, Blue T-Shirt",4,9017,1003,i like it if you wear it then definitely you feel like its a branded tshirt good product comfortable clothe nice and lovable product really i loved it thank you flipkart 😍😍😍,4.0698,0.024322944
42,http://flipkart.com/flying-machine-striped-men-round-neck-dark-blue-t-shirt/p/itmf7uwuwgpkcejj?pid=TSHF7UWTEEJ453AZ&lid=LSTTSHF7UWTEEJ453AZDRO5MV&marketplace=FLIPKART&srno=b_2_44&otracker=browse&fm=organic&iid=en_uHEBEh6ChQzKNOBaYofCoaVyxm6eTdkcf16yx%2BlWFTJO3RxPpzsYbBBwBUr6oUQzc%2Fug8WzPUTC3rJo0EAKWhw%3D%3D&ssid=hrtccklx000000001594558668845,42,Striped Men Round Neck Dark Blue T-Shirt,4.3,38,3,colour got light not as seems dark blue but after all looking good good product good quality perfectly fit me m just 55inch with 32 waist so i wore m size,2.3193,0.000077900
43,http://flipkart.com/try-color-block-men-round-neck-maroon-t-shirt/p/itm1e9001f0244a3?pid=TSHFGMGKGHE3SCTR&lid=LSTTSHFGMGKGHE3SCTRY9EQZ0&marketplace=FLIPKART&srno=b_2_45&otracker=browse&fm=organic&iid=e0e43fd6-d5ac-40c2-821e-a759f27c429e.TSHFGMGKGHE3SCTR.SEARCH&ssid=hrtccklx000000001594558668845,43,Color Block Men Round Neck Maroon T-Shirt,4,5749,634,i likes this product verry nice and camftabale not so good,1.2834,0.010505957
44,http://flipkart.com/levi-s-solid-men-round-neck-reversible-blue-t-shirt/p/itmfgxhkyecmjfrb?pid=TSHFGXHM4DN9YFVX&lid=LSTTSHFGXHM4DN9YFVXNQXOYA&marketplace=FLIPKART&srno=b_2_46&otracker=browse&fm=organic&iid=e0e43fd6-d5ac-40c2-821e-a759f27c429e.TSHFGXHM4DN9YFVX.SEARCH&ssid=hrtccklx000000001594558668845,44,Solid Men Round Neck Reversible Blue T-Shirt,4,93,5,good stuff super quality cool tshirt gonna buy its white variant,1.358,0.000152134
45,http://flipkart.com/roden-striped-men-round-neck-yellow-t-shirt/p/itm7706565ccb5da?pid=TSHFKAYMFMD8FA9Y&lid=LSTTSHFKAYMFMD8FA9Y2TLIRY&marketplace=FLIPKART&srno=b_2_47&otracker=browse&fm=organic&iid=e0e43fd6-d5ac-40c2-821e-a759f27c429e.TSHFKAYMFMD8FA9Y.SEARCH&ssid=hrtccklx000000001594558668845,45,Striped Men Round Neck Yellow T-Shirt,4,9217,954,is too good nd better price😚🤗☺😍 just looking good in photos onlybut its really too bad its shaded after one washdont buy🙏🙏🙏🙏 nice to shirt 👌👌,1.2004,0.016398037
46,http://flipkart.com/beltly-solid-men-round-neck-white-t-shirt/p/itmd5c06159d91a5?pid=TSHFNG2Y7ZZACFR9&lid=LSTTSHFNG2Y7ZZACFR9ZBSHVX&marketplace=FLIPKART&srno=b_2_48&otracker=browse&fm=organic&iid=e0e43fd6-d5ac-40c2-821e-a759f27c429e.TSHFNG2Y7ZZACFR9.SEARCH&ssid=hrtccklx000000001594558668845,46,Solid Men Round Neck White T-Shirt,3.8,5558,711,its a very simple bottle green color tshirt 100 cotton not for outside use only daily home wear type after wash i am expecting it will lose its shape toocolor true as per display in flipkart website strictly for daily home use type size is good quality is very good good quality and soft fabric 👌,2.0705,0.011675623
